1.465308465661800774e+01,4.540125019840555609e+01,2.606186412151147991e+00,3.000000000000000000e+00
3.531770612008283194e+01,5.164142354372653898e+01,-2.147781318796592842e+00,3.000000000000000000e+00
7.181225442457429153e+01,6.787818979232386596e+01,9.106370805650448119e+01,1.000000000000000000e+00
5.666184948884824735e+01,7.379726708164257332e+01,6.930422347706877417e+01,1.000000000000000000e+00
5.815034553357855884e+01,9.881358421393908031e+01,1.427745615801649421e+02,2.000000000000000000e+00
-1.080844527032407854e+00,-4.748979105335765283e+00,4.365506641409949395e+01,4.000000000000000000e+00
2.797812120409177084e+01,5.873151102881642061e+01,4.326161850168415590e+00,3.000000000000000000e+00
-9.263769833581237734e+00,-6.636984801057835170e+00,4.772810654569079958e+01,4.000000000000000000e+00
1.710899267450566796e+01,4.747057272046703247e+01,1.292814206742038685e+01,3.000000000000000000e+00
7.555478808419913150e+01,9.951439096866182865e+01,1.418415255005683662e+02,2.000000000000000000e+00
7.308626763016764016e+01,8.184271577644528861e+01,8.408350543102062602e+01,1.000000000000000000e+00
-1.561631742548948765e+00,-7.858967320170878068e+00,3.823239568425236712e+01,4.000000000000000000e+00
8.106681818528548433e+01,8.724064922302432024e+01,1.314750844525543698e+02,2.000000000000000000e+00
9.828065082570232391e+01,7.654759613398252327e+01,1.359519367293914627e+02,2.000000000000000000e+00
-8.670354655871863159e+00,-7.064201246407369794e+00,5.070470141918227824e+01,4.000000000000000000e+00
-1.227599058664568865e+01,-7.935104738219076026e+00,4.035632896686696114e+01,4.000000000000000000e+00
3.250701104249634454e+01,5.421163625331594460e+01,-3.359904192754776631e+01,3.000000000000000000e+00
7.071725782392654480e+01,5.955193736204564914e+01,8.407556975990505066e+01,1.000000000000000000e+00
3.850012220200955682e-01,-2.859336542865742459e+00,4.704815244344719360e+01,4.000000000000000000e+00
-7.812625637548590518e+00,-5.103635195242747002e+00,4.569713304565442513e+01,4.000000000000000000e+00
-1.622899184730384192e+00,-4.457143095775213837e+00,4.165805692563989737e+01,4.000000000000000000e+00
-7.086830375252340275e+00,5.176754673053947897e+01,-1.770478524379392837e+01,3.000000000000000000e+00
-1.148915737312311514e+01,1.282407657968298587e+00,4.484761316441668555e+01,4.000000000000000000e+00
6.854242688117531657e+01,8.424214883774982354e+01,1.564624653863386357e+02,2.000000000000000000e+00
6.849310551867171526e-01,-1.812538100972011179e+00,4.234928652573908181e+01,4.000000000000000000e+00
7.436862159759502333e+01,9.052688979134808278e+01,1.498946295406532272e+02,2.000000000000000000e+00
6.269329223888431102e+01,1.066136248669231463e+02,1.382941335465735335e+02,2.000000000000000000e+00
-1.226059893778260346e+01,4.337257557725079948e+01,-7.645341296871210446e+00,3.000000000000000000e+00
1.566474131026257943e+01,2.894558710122134215e+01,-1.358854062937979634e+01,3.000000000000000000e+00
7.108414476214734634e+01,7.349772213738694404e+01,8.635097199464601658e+01,1.000000000000000000e+00
5.934648610982672778e+01,6.292556457589778063e+01,8.919117086559612062e+01,1.000000000000000000e+00
2.115248071459984303e+01,7.943731883391829740e+01,-8.974284771465477206e+00,3.000000000000000000e+00
-2.839790783069954472e+00,5.468855488206746429e+01,1.799961622957310681e+01,3.000000000000000000e+00
8.060692250421567451e+01,8.037158682329823023e+01,1.263327463725028394e+02,2.000000000000000000e+00
7.189589238839030827e+01,1.084461440370585876e+02,1.299820456967057112e+02,2.000000000000000000e+00
7.628291943156057187e+01,1.152251154575050407e+02,1.366412551273726024e+02,2.000000000000000000e+00
6.721522850504047142e+01,6.392494392144944015e+01,8.961924173816518646e+01,1.000000000000000000e+00
6.620480596746875790e+01,1.246785050114416151e+02,1.400177572422338699e+02,2.000000000000000000e+00
-6.863782230409631424e+00,-3.529671313502145580e+00,4.559754537774347227e+01,4.000000000000000000e+00
1.725157869958874102e+01,4.998361911236445820e+01,-1.565672393836769061e+01,3.000000000000000000e+00
7.194010793516228830e+01,6.791353835314480136e+01,8.522652563061760134e+01,1.000000000000000000e+00
4.050190997200675724e+01,4.326623021776043743e+01,-2.534670226108561764e+01,3.000000000000000000e+00
7.771587304987903622e+01,1.122388062341963462e+02,1.352684008045555402e+02,2.000000000000000000e+00
5.534685711692932841e+01,6.646709009391913980e+01,8.136121005153091801e+01,1.000000000000000000e+00
9.928018122214032815e+01,1.220279516077654876e+02,1.286006954787083316e+02,2.000000000000000000e+00
7.569571317626929385e+01,1.043491751995602215e+02,1.302092868750178809e+02,2.000000000000000000e+00
-9.613660242341728335e+00,-6.013270241876774946e+00,4.107908592329409458e+01,4.000000000000000000e+00
1.899424930651533217e+01,4.964250741966117175e+01,-3.795835621039946517e+01,3.000000000000000000e+00
4.595435423645183448e+01,5.127841654283700734e+01,2.427702059437965332e+01,3.000000000000000000e+00
7.196894831653750657e-01,5.152707522078641489e+01,-6.991099286008438440e+00,3.000000000000000000e+00
6.026538937932818385e+01,7.086866044903044326e+01,9.029568514101370624e+01,1.000000000000000000e+00
-8.156242478810101559e+00,-4.151872623287237829e+00,4.426653745212353641e+01,4.000000000000000000e+00
7.488602740925824719e+01,1.157088126738004803e+02,1.436005143212187249e+02,2.000000000000000000e+00
3.347399969775253226e+00,6.132414813967962175e+01,-1.178253948308785226e+01,3.000000000000000000e+00
6.847460208988046304e+00,5.410034922660062051e+01,-2.613389622538898394e+00,3.000000000000000000e+00
9.518863227392721171e+01,1.027616036876815997e+02,1.433183756201696042e+02,2.000000000000000000e+00
8.320431248916293043e+01,1.183335555325156463e+02,1.448692871009830014e+02,2.000000000000000000e+00
5.551722294936779178e+01,7.180609586768747477e+01,8.979011565727969924e+01,1.000000000000000000e+00
-1.001961835078219387e+01,-6.057099444209097072e+00,4.123301101457303730e+01,4.000000000000000000e+00
6.527190037269861023e+01,1.168571554672831212e+02,1.370357786390421211e+02,2.000000000000000000e+00
-4.646892617510363976e+00,-1.305799203439230460e+01,4.259621706956657050e+01,4.000000000000000000e+00
-4.608596242328436787e+00,-7.167830793889690355e+00,4.108600276069279289e+01,4.000000000000000000e+00
1.825833014189504411e+01,5.391252601999909189e+01,-1.323635080941678765e+01,3.000000000000000000e+00
5.241993249504660923e+01,7.022893145397740966e+01,7.924879922405824573e+01,1.000000000000000000e+00
-5.346324770878757349e+00,-7.273578111912085475e+00,4.800116141624678789e+01,4.000000000000000000e+00
6.167602199320648992e+01,1.043746836513768130e+02,1.427217449955301731e+02,2.000000000000000000e+00
6.937020042992018887e+01,5.849790153940956827e+01,9.551468917088234889e+01,1.000000000000000000e+00
1.976612043435030586e+01,6.186699281228204939e+01,1.044856420999402857e+01,3.000000000000000000e+00
8.089042661529997247e+01,6.923510973685989711e+01,7.955634546542113128e+01,1.000000000000000000e+00
2.676532296097303387e+01,8.882513501947261148e+01,5.928383009800145764e+00,3.000000000000000000e+00
7.143753044774896921e+00,5.527726554473221654e+01,-2.352434548268215053e+01,3.000000000000000000e+00
7.142864845006739927e+01,1.332953275926634262e+02,1.376630922981981939e+02,2.000000000000000000e+00
7.909342710417050171e+01,9.117361745179471200e+01,1.382256435379000834e+02,2.000000000000000000e+00
6.288486263031225576e+01,7.221829160064280018e+01,8.335241506557028401e+01,1.000000000000000000e+00
-4.553862790261256066e+00,-8.558113907418279709e+00,4.097061226223421926e+01,4.000000000000000000e+00
4.538834180249794770e+01,3.929524795766909051e+01,-4.048736196623698547e+00,3.000000000000000000e+00
5.720934283094554473e+01,7.355151962311697389e+01,7.797224767002245471e+01,1.000000000000000000e+00
8.948503145298042227e+01,1.053472444234116381e+02,1.559073553227483728e+02,2.000000000000000000e+00
7.942796862848716444e+00,2.228746121155303683e+01,5.392076523248637621e+00,3.000000000000000000e+00
6.101040017660093895e+01,6.142960692758815355e+01,8.584839686671909931e+01,1.000000000000000000e+00
-8.546350570590400153e+00,-7.518382768009734818e+00,4.466013888528934217e+01,4.000000000000000000e+00
7.454777275939810011e+01,1.052871013980328030e+02,1.278503874160665816e+02,2.000000000000000000e+00
3.187391613173096161e+00,4.872958323948548554e-01,4.624694359841481628e+01,4.000000000000000000e+00
-9.915765696003544960e+00,-6.561709853401627157e+00,4.005547848540476963e+01,4.000000000000000000e+00
7.941991013647417219e+01,1.123363416009849516e+02,1.381721996041680995e+02,2.000000000000000000e+00
1.710817635238715440e+01,6.438545129831852876e+01,3.969992656953841070e+00,3.000000000000000000e+00
-3.660062507663912612e-01,-5.184436740574001945e+00,4.290560658128117666e+01,4.000000000000000000e+00
6.640142941712538516e+01,6.248388508472886826e+01,8.630086021060265011e+01,1.000000000000000000e+00
6.391882633593273511e+01,9.163331989205008199e+01,1.389277546089424504e+02,2.000000000000000000e+00
-7.634025288178191815e+00,-6.912525872928840798e+00,4.134542016074279047e+01,4.000000000000000000e+00
1.129005047547745022e+01,6.542003341397354177e+01,-2.680972442063298544e+00,3.000000000000000000e+00
-5.219351650254857589e+00,-5.469414790012681493e+00,4.817163633101144171e+01,4.000000000000000000e+00
-6.345194664097164150e+00,-9.967348058683809242e+00,4.052360341435085900e+01,4.000000000000000000e+00
3.478288970493923671e+01,1.366301607854119027e+01,1.565358081894324549e+01,3.000000000000000000e+00
7.498823062067803846e+01,6.753846658535132974e+01,7.468584280226892247e+01,1.000000000000000000e+00
5.908681455853958653e+01,1.024761559326620102e+02,1.472531134889655959e+02,2.000000000000000000e+00
8.443353864030747502e+01,9.492803163822316037e+01,1.432226708508750335e+02,2.000000000000000000e+00
-6.494609540358377231e+00,-7.346142165803405177e+00,4.426816167231088173e+01,4.000000000000000000e+00
2.998670161006539558e+01,6.894791006426052604e+01,-2.477347186790426647e+01,3.000000000000000000e+00
7.614246030471352356e+01,7.085303429785615492e+01,8.908291805731033719e+01,1.000000000000000000e+00
-6.161360977546818773e+00,-9.099245732799422726e+00,4.448192908247764876e+01,4.000000000000000000e+00
5.688523808319058617e+01,6.846817539345668990e+01,8.727156261913367530e+01,1.000000000000000000e+00
6.723959224522536715e+01,7.227916101260052528e+01,8.990794052777272327e+01,1.000000000000000000e+00
7.810358400061568318e+01,1.121824818559683763e+02,1.425835966000731787e+02,2.000000000000000000e+00
6.247014433096570940e+01,6.710954571113069278e+01,7.843817382918958003e+01,1.000000000000000000e+00
6.400098183290837994e+01,7.063403374401657686e+01,8.564580053513586222e+01,1.000000000000000000e+00
-4.006679028693280742e+00,-5.766892670208303429e+00,4.408696096220401728e+01,4.000000000000000000e+00
-1.297629570007931399e+01,-1.104819123056196695e+01,4.636508549179710315e+01,4.000000000000000000e+00
2.878907550799195292e+01,6.623831548044886119e+01,-6.553832992570661986e+00,3.000000000000000000e+00
1.366736295231530285e+01,7.664316982160197256e+01,-1.097388209042753715e+01,3.000000000000000000e+00
2.920787267888923111e+01,6.447253285110707566e+01,-2.247205652286749711e+01,3.000000000000000000e+00
9.838127572340670213e+01,1.008974487537141442e+02,1.552078217684321544e+02,2.000000000000000000e+00
7.570266170210699386e+01,6.202397785962786259e+01,8.065059786132769659e+01,1.000000000000000000e+00
7.097353381024596786e+01,7.092328890095070903e+01,8.432665457852232294e+01,1.000000000000000000e+00
2.806460781316908992e+01,6.826917732829113561e+01,-2.841004821740991559e+00,3.000000000000000000e+00
8.630951109591755710e+01,9.805394165684091945e+01,1.295011820472481929e+02,2.000000000000000000e+00
5.872527838263941646e+01,5.910157698403393312e+01,-1.209566992525573426e+01,3.000000000000000000e+00
-1.043661147588434268e+01,-3.801074230839233792e+00,3.925157865733026341e+01,4.000000000000000000e+00
-7.644115014851125878e+00,-5.448510568444229207e+00,3.921530799959501223e+01,4.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.830508409672059855e+00,7.646303067426188704e+01,1.826328578146736348e+01,3.000000000000000000e+00
7.228646563914382739e+01,8.435037277135717204e+01,8.582559825787524233e+01,1.000000000000000000e+00
-4.248210215754960828e+00,-6.872031806714007374e+00,3.935392369261431611e+01,4.000000000000000000e+00
-1.168289055949622401e+01,-8.582601672121921155e-01,4.579227647130596068e+01,4.000000000000000000e+00
6.898714931260806793e+01,7.678530641218694086e+01,8.495925400445372588e+01,1.000000000000000000e+00
3.476996959341044402e+01,3.069988637117153374e+01,1.523698749354182347e+01,3.000000000000000000e+00
-7.836072536142362210e+00,-3.423516575852467270e+00,4.646361668381338461e+01,4.000000000000000000e+00
-5.545855717975324950e+00,-2.143794483867651479e+00,3.712921822172143749e+01,4.000000000000000000e+00
7.220372839665252229e+01,6.057582807703028038e+01,9.311371878382604450e+01,1.000000000000000000e+00
3.034735323217481806e+01,5.371081194282807303e+01,5.728286651723646372e-01,3.000000000000000000e+00
7.127282557731557233e+01,1.102063657450394771e+02,1.359150905457093188e+02,2.000000000000000000e+00
-6.255144772916754192e+00,-5.295243832292880981e+00,3.820959115300068731e+01,4.000000000000000000e+00
8.502947550762729634e+01,1.101087121082078113e+02,1.474761083646149302e+02,2.000000000000000000e+00
-2.867670276010873209e+00,6.280503630494346368e+01,1.598667888512857083e+01,3.000000000000000000e+00
7.551863196055418825e+01,1.055878211738382788e+02,1.441314683306443385e+02,2.000000000000000000e+00
5.696768110355247927e+01,6.449521419651718190e+01,7.974085248330425202e+01,1.000000000000000000e+00
-4.979202885308975368e-01,-1.229989097321266733e+01,4.163520581273653676e+01,4.000000000000000000e+00
7.587545216343150400e+01,7.459767076633583827e+01,8.952551106100918332e+01,1.000000000000000000e+00
5.653503419262307261e+01,8.258014837273951514e+01,7.506670952201379521e+01,1.000000000000000000e+00
6.112704724468078155e+01,7.010563042578016280e+01,7.296436670207371833e+01,1.000000000000000000e+00
7.726943225873920085e+01,7.359128365223443780e+01,8.825878114545895414e+01,1.000000000000000000e+00
2.191031631187161821e+01,1.247893435641913129e+01,-1.138306741118767462e+01,3.000000000000000000e+00
7.874693676496723072e+01,1.003502830433147324e+02,1.457914015619410861e+02,2.000000000000000000e+00
8.082688370212079576e+01,9.126204358050983956e+01,1.283409711492668634e+02,2.000000000000000000e+00
8.776516568724321132e+01,1.247430831280503583e+02,1.542163929780926139e+02,2.000000000000000000e+00
6.303365105954638636e+01,7.994251611807415259e+01,7.048944425948884884e+01,1.000000000000000000e+00
8.829351397468629159e+01,1.238631336115084594e+02,1.325542314459097497e+02,2.000000000000000000e+00
6.699488054155149541e+01,6.376880566697211350e+01,8.974877931544148169e+01,1.000000000000000000e+00
4.559374045002347486e+01,3.666572630061737925e+01,-2.222580853982258020e+00,3.000000000000000000e+00
7.383294557009027415e+01,6.316968436773414908e+01,7.204601495950785761e+01,1.000000000000000000e+00
-1.122903886971276144e+01,-1.667099066285400610e+00,4.152484662385155900e+01,4.000000000000000000e+00
-6.692130576037634171e+00,-1.404806937877401296e+00,4.237883778637619514e+01,4.000000000000000000e+00
7.086503128164642362e+01,7.789125627494584592e+01,7.641189201865151404e+01,1.000000000000000000e+00
5.862724250078863975e+01,7.282250115194251805e+01,8.167774026878026916e+01,1.000000000000000000e+00
-3.305543702563777941e-01,-5.428414162828925527e+00,4.391262388288993179e+01,4.000000000000000000e+00
1.105384617044501994e+01,4.833417863848610807e+01,2.335077635518642580e+01,3.000000000000000000e+00
7.977022268682698325e+01,9.999120028601366528e+01,1.389717363050537529e+02,2.000000000000000000e+00
6.305083240802194666e+01,6.062604050259594146e+01,7.534855638517689158e+01,1.000000000000000000e+00
4.792891960751343561e+01,1.104257072333086569e+02,1.562531419933739585e+02,2.000000000000000000e+00
9.984566753433160358e+00,6.262033025175069412e+01,-2.578893975122252158e+00,3.000000000000000000e+00
7.503090855690641092e+01,1.035780559244162617e+02,1.514709100977036940e+02,2.000000000000000000e+00
